id;type;title;start;end
2495501432;EXAM;EXAME FINAL;2025-07-17 20:00:00;2025-07-17 21:30:00
2498813119;ASSIGNMENT;Extras 4 – Repetição por Condição (while);2025-10-09 04:00:00;2025-10-31 04:00:00
2501240753;ASSIGNMENT;Extras 3 - Estrutura Condicional Encadeada;2024-10-03 04:00:00;2024-10-22 11:55:00
2526823483;ASSIGNMENT;L1.4;2026-03-30 03:00:00;2026-04-30 03:00:00
2527879954;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-12-02 21:55:00;2025-12-02 23:30:00
2534413242;EXAM;TP 5: Listas e Strings;2025-11-13 12:05:00;2025-11-13 13:35:00
2536885004;ASSIGNMENT;Lab 04 - Strings;2025-10-07 04:20:00;2025-10-07 04:20:00
2537382484;EXAM;TP 5: Vetores e Strings;2024-11-26 00:05:00;2024-11-26 01:35:00
2539739748;EXAM;TP 2: Est. Condicional Simples e Composta;2024-10-01 12:10:00;2024-10-01 13:50:00
2541730966;EXAM;Exercício Avaliativo em Sala 04;2025-05-29 22:00:00;2025-05-29 23:40:00
2543586675;ASSIGNMENT;Extras 5: Listas, Strings e Vetores;2024-11-12 05:00:00;2024-11-21 12:00:00
2552104966;EXAM;TP 4: Estrutura de Repetição por Condição;2024-10-30 14:10:00;2024-10-30 15:30:00
2554034676;ASSIGNMENT;Extras 4 – Repetição por Condição (while);2024-10-14 23:55:00;2024-10-30 23:55:00
2554258993;ASSIGNMENT;Lab 3 (laços, condicionais e funções);2024-09-16 04:00:00;2024-09-25 03:00:00
2555056739;EXAM;Prova Final;2025-12-09 20:00:00;2025-12-09 20:25:00
2557677908;ASSIGNMENT;Vetores, Strings e Matrizes;2025-09-04 22:00:00;2025-09-08 03:00:00
2561082263;ASSIGNMENT;Extras 5: Listas, Strings e Vetores;2024-11-04 23:55:00;2024-11-25 23:55:00
2563853024;EXAM;Exercicio Avaliativo em Sala 01;2025-09-02 20:10:00;2025-09-02 20:55:00
2564410985;ASSIGNMENT;Extras 2:  Estrutura Condicional Simples e Compost;2024-09-19 04:00:00;2024-10-01 11:50:00
2564973602;EXAM;Prova Final;2025-12-11 12:05:00;2025-12-11 13:32:00
2577959656;ASSIGNMENT;Lista 3: Exercícios em Sala;2025-04-20 04:00:00;2025-04-20 04:00:00
2578170144;ASSIGNMENT;01-Listas encadeadas (nível 2);2026-03-24 04:05:00;2026-08-01 03:55:00
2579955636;ASSIGNMENT;Lista 4 – Repetição por Condição (while);2024-10-14 18:00:00;2024-10-30 17:55:00
2580489765;EXAM;TP 2: Est. Condicional Simples e Composta;2024-09-25 14:10:00;2024-09-25 15:20:00
2582550691;ASSIGNMENT;Primeira Lista de Exercícios;2025-04-04 14:00:00;2025-06-13 14:00:00
2584272746;ASSIGNMENT;L04 - Listas ligadas;2025-08-24 04:00:00;2026-01-18 04:00:00
2590820379;ASSIGNMENT;Extras 5: Listas, Strings e Vetores;2024-10-21 04:00:00;2024-10-22 04:00:00
2592134613;ASSIGNMENT;Lista Parsons 4 - Vetores e strings - C;2026-05-16 04:00:00;2026-07-30 04:00:00
2601575092;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2025-08-12 00:00:00;2025-09-18 00:00:00
2601699332;ASSIGNMENT;Lista Parsons 3 - Laço while - C;2026-03-24 16:00:00;2026-03-24 20:00:00
2606517288;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2025-09-30 12:20:00;2025-10-20 12:00:00
2609278500;ASSIGNMENT;L03 - Exercícios da aula de 12/set;2025-09-12 20:00:00;2025-09-15 22:00:00
2611685033;ASSIGNMENT;Lista 1 - Exercícios em Sala;2024-08-29 00:00:00;2024-09-11 23:55:00
2615106976;ASSIGNMENT;Lista 8 - Ponteiro - Pt 2;2025-10-10 16:00:00;2025-10-17 20:00:00
2626837793;EXAM;TP 3: Estrutura Condicional Encadeada;2024-10-15 22:10:00;2024-10-15 23:40:00
2627828506;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-09-01 18:00:00;2025-09-01 19:00:00
2631307756;ASSIGNMENT;L04 - Aplicações;2025-11-06 23:00:00;2025-11-24 04:00:00
2633146420;EXAM;TP 3: Estrutura Condicional Encadeada;2025-09-30 22:00:00;2025-09-30 23:00:00
2634570265;EXAM;TP 3: Estrutura Condicional Encadeada;2025-05-15 12:05:00;2025-05-15 14:00:00
2635419046;ASSIGNMENT;Lista Parsons 2 - Estruturas condicionais - C;2026-01-18 03:00:00;2026-02-18 03:00:00
2636646507;EXAM;Exercicio Avaliativo em Sala 01;2025-04-01 22:00:00;2025-04-01 23:00:00
2636741099;ASSIGNMENT;Lista Parsons 1 - Estrutura Sequencial - Python;2026-04-01 04:00:00;2026-05-31 04:00:00
2637514280;ASSIGNMENT;Lab 04 - Strings;2025-10-08 23:00:00;2025-11-05 03:55:00
2639983993;ASSIGNMENT;Laços e Listas em Python;2025-03-13 20:00:00;2025-03-24 07:00:00
2641307214;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2025-03-18 20:00:00;2025-03-25 22:00:00
2641936005;ASSIGNMENT;Lab 03 - Vetores com Numpy;2025-10-07 04:20:00;2025-10-07 04:20:00
2643305221;EXAM;TP 3: Estrutura Condicional Encadeada;2025-05-08 20:00:00;2025-05-08 21:40:00
2649706327;ASSIGNMENT;Lista 2 - Exercícios em Sala;2024-09-16 15:30:00;2024-09-23 20:00:00
2651470117;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2025-2;2025-08-14 16:00:00;2025-09-15 14:00:00
2655516574;ASSIGNMENT;L01 - Python;2025-03-15 04:00:00;2025-03-16 04:00:00
2659353042;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-11-25 18:00:00;2025-12-09 20:00:00
2663642942;ASSIGNMENT;L05 - Exercícios de 17/09;2024-09-17 22:00:00;2024-09-18 00:00:00
2667414184;EXAM;Recuperação - Geral;2025-11-28 03:00:00;2025-11-28 20:30:00
2667579181;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2025-04-24 19:00:00;2025-05-22 03:55:00
2671405049;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-04-24 20:00:00;2025-05-08 19:55:00
2675112270;ASSIGNMENT;Lab 5 - Strings  e Listas;2025-06-10 18:00:00;2025-07-15 20:00:00
2678676708;EXAM;Prova Final;2024-12-12 12:00:00;2024-12-12 13:30:00
2682164012;ASSIGNMENT;Lista 1 - Exercícios em Sala;2025-04-24 18:30:00;2025-06-02 03:55:00
2685510129;EXAM;TP 5: Listas e Strings;2025-11-13 22:00:00;2025-11-13 23:30:00
2685700981;EXAM;TP 5: Listas e Strings;2025-06-05 04:00:00;2025-06-06 04:00:00
2692464888;ASSIGNMENT;Lab 5 - Strings  e Listas;2025-10-30 00:10:00;2025-11-18 00:10:00
2695424973;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2024-12-14 14:05:00;2024-12-14 15:35:00
2703067982;ASSIGNMENT;Lista 5 - Exercícios em Sala;2024-11-12 04:00:00;2024-11-21 12:00:00
2706088634;EXAM;Exercicio Avaliativo em Sala 03;2025-09-25 00:10:00;2025-09-25 01:30:00
2706581186;EXAM;Exercício Avaliativo em Sala 06;2025-06-29 04:00:00;2025-06-29 04:00:00
2711940414;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-04-07 22:10:00;2025-04-23 21:55:00
2715055386;ASSIGNMENT;Estruturas de repetição;2025-08-07 22:00:00;2025-08-11 03:00:00
2721881001;ASSIGNMENT;L15 - Opcionais 5;2024-10-17 22:00:00;2024-11-05 03:55:00
2724992129;ASSIGNMENT;Extras 4 – Repetição por Condição (while);2025-05-05 04:00:00;2025-05-30 04:00:00
2728240942;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2026-03-31 20:00:00;2026-04-15 03:55:00
2728817299;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2024-10-03 04:00:00;2024-10-22 11:55:00
2731793209;ASSIGNMENT;Lista Parsons 0 - Familiarização - Go;2026-04-24 20:35:00;2026-04-24 21:35:00
2735364770;EXAM;TP 3: Estrutura Condicional Encadeada;2024-10-10 00:05:00;2024-10-10 01:35:00
2737523030;ASSIGNMENT;Lista de Exercícios de Condicionais;2025-02-19 03:00:00;2025-02-27 02:00:00
2738111414;EXAM;TP 3: Estrutura Condicional Encadeada;2026-04-27 04:00:00;2026-04-27 04:00:00
2738655188;ASSIGNMENT;Prática 14 - Vetores (e ponteiros também);2024-11-12 04:00:00;2024-12-30 04:00:00
2743571071;ASSIGNMENT;Extras 4 – Repetição por Condição (while);2025-10-13 18:00:00;2025-11-03 18:00:00
2744429509;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-04-24 22:00:00;2025-05-08 21:55:00
2745828033;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2024-09-03 18:00:00;2024-12-19 17:55:00
2747719322;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2025-2;2025-08-12 19:00:00;2025-10-21 18:00:00
2752250804;ASSIGNMENT;Lista de teste;2026-04-08 03:00:00;2027-04-08 03:00:00
2753185604;ASSIGNMENT;Lista 15;2026-03-24 16:00:00;2026-03-31 16:00:00
2763065303;EXAM;Recuperação 3 BI;2025-10-10 03:00:00;2025-10-10 19:35:00
2765996371;EXAM;Exercicio Avaliativo em Sala 03;2025-05-05 20:10:00;2025-05-05 21:10:00
2770682752;EXAM;TP 1: Variáveis e Estrutura Sequencial;2024-09-17 18:00:00;2024-09-17 19:15:00
2773149712;EXAM;Prova de Programação (Etapa 3) - INTERIOR;2026-03-30 18:00:00;2026-03-30 19:30:00
2775751861;ASSIGNMENT;L09 - Matrizes;2025-11-12 18:15:00;2025-12-02 22:00:00
2780870633;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2024-09-03 04:00:00;2024-09-13 03:55:00
2784909733;ASSIGNMENT;Lab 0 – Primeiros passos com o Python;2025-04-24 18:00:00;2025-05-02 03:55:00
2786092135;ASSIGNMENT;Lab 5 - Strings  e Listas;2025-06-02 18:30:00;2025-06-18 18:00:00
2789663843;ASSIGNMENT;Lista 2 - Exercícios em Sala;2025-04-20 04:00:00;2025-04-20 04:00:00
2794432106;ASSIGNMENT;Lista 10;2025-10-31 16:00:00;2025-11-07 16:00:00
2794915705;EXAM;Prova;2025-01-27 20:00:00;2025-01-27 22:00:00
2797756341;ASSIGNMENT;Lista Parsons 0 - Familiarização - C;2026-01-21 04:00:00;2026-07-31 04:00:00
2798333046;ASSIGNMENT;Aula 3 - Programação em Python;2025-05-15 03:00:00;2025-10-30 03:00:00
2801308970;EXAM;Exercício Avaliativo em Sala 06;2025-07-08 20:00:00;2025-07-08 21:30:00
2802919796;ASSIGNMENT;Prática 20 - Opcionais 6 (desafios de recursão);2024-11-20 04:00:00;2024-12-30 04:00:00
2807995981;ASSIGNMENT;Lista Encadeada e Ordenação;2024-10-07 12:00:00;2024-12-06 03:00:00
2808411455;EXAM;TP 5: Vetores e Strings;2024-11-11 04:00:00;2024-11-11 04:00:00
2809718167;EXAM;Exercício Avaliativo em Sala 04;2025-05-25 04:00:00;2025-05-26 04:00:00
2809783974;ASSIGNMENT;L08 - Árvores AVL;2025-06-11 21:00:00;2025-06-30 22:00:00
2814384976;EXAM;Avaliação de Recuperação;2025-01-08 22:30:00;2025-01-09 00:30:00
2814675586;EXAM;Exercicio Avaliativo em Sala 01;2025-08-26 18:00:00;2025-08-26 20:00:00
2822385396;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-07-01 22:00:00;2025-07-10 22:00:00
2826644171;ASSIGNMENT;Lista de Exercícios II;2024-08-13 04:00:00;2024-08-31 04:00:00
2827084501;EXAM;Exercício Avaliativo em Sala 05;2025-06-24 22:00:00;2025-06-24 23:30:00
2828824381;EXAM;Teste TP 02;2025-04-03 04:00:00;2025-04-04 04:00:00
2829111580;ASSIGNMENT;Lista Parsons 1 - Estrutura sequencial - Java;2026-04-23 23:00:00;2026-04-24 00:00:00
2829603894;EXAM;Exercicio Avaliativo em Sala 03;2025-05-05 18:10:00;2025-05-05 19:40:00
2830272971;ASSIGNMENT;Primeira Lista de Exercícios 2024-2;2024-09-16 04:00:00;2024-10-16 20:00:00
2841144309;EXAM;TP Substitutivo;2024-12-09 14:10:00;2024-12-09 15:41:00
2844187426;ASSIGNMENT;Teste de ambiente pré-prova (P1);2024-10-04 06:00:00;2024-12-30 04:00:00
2845723007;ASSIGNMENT;Prática 24 - Lista ligada e pilha;2024-11-24 04:00:00;2024-12-30 04:00:00
2853746154;EXAM;TP Substutivo;2025-07-14 22:10:00;2025-07-15 00:00:00
2854501294;ASSIGNMENT;Exercícios em Sala - Vetores;2025-10-01 22:00:00;2025-10-02 03:55:00
2856618386;EXAM;TP 4: Estrutura de Repetição por Condição;2025-10-28 18:00:00;2025-10-28 19:30:00
2859097929;ASSIGNMENT;Lista 5 - Exercícios em Sala;2024-11-12 22:00:00;2024-11-19 22:00:00
2859202221;EXAM;Prova de Programação (Etapa 3) - CAPITAL;2026-03-30 19:00:00;2026-03-30 20:30:00
2865628037;ASSIGNMENT;Trabalho em C;2024-08-23 04:00:00;2024-08-31 04:00:00
2869270986;ASSIGNMENT;Lab 5 - Vetores e Strings;2025-07-03 04:00:00;2025-07-14 03:55:00
2870476903;EXAM;Exercício Avaliativo em Sala 05;2025-06-24 20:00:00;2025-06-24 21:30:00
2872147335;ASSIGNMENT;L03 - Ordenação Quasilinear;2024-11-18 18:00:00;2025-01-16 19:00:00
2878516488;ASSIGNMENT;Lab 5 - Listas, Strings e Vetores;2024-11-06 16:00:00;2024-11-18 17:55:00
2883455966;EXAM;Exercicio Avaliativo em Sala 02;2025-09-09 12:00:00;2025-09-09 13:50:00
2887909274;ASSIGNMENT;Extras 5: Listas & Strings;2025-11-11 04:00:00;2025-11-13 12:00:00
2890992931;ASSIGNMENT;Lista introdução a Python;2026-03-19 19:29:00;2026-03-24 02:54:00
2899702709;EXAM;Exercicio Avaliativo em Sala 02;2025-09-09 22:00:00;2025-09-09 23:00:00
2900024877;ASSIGNMENT;Lista Parsons 4 - Vetores e strings - Java;2026-06-24 21:00:00;2026-06-25 00:30:00
2904062841;ASSIGNMENT;Lab 5 - Listas, Strings e Vetores;2024-11-12 22:00:00;2024-11-20 03:55:00
2904774644;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2025-03-25 18:00:00;2025-05-09 20:00:00
2907736642;EXAM;Exercício Avaliativo em Sala 06;2025-07-10 12:05:00;2025-07-10 13:30:00
2911760388;EXAM;TP Substitutivo;2024-12-09 18:00:00;2024-12-09 19:50:00
2912535811;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2026-04-14 22:00:00;2026-04-29 03:55:00
2917847301;ASSIGNMENT;Extras 2 - Estrutura Condicional Simples e Compost;2025-09-10 04:00:00;2025-09-15 18:00:00
2920975259;ASSIGNMENT;Lista 3;2026-04-01 03:00:00;2026-04-10 16:00:00
2923313234;ASSIGNMENT;Lista Parsons 4 - Vetores e strings - Java;2026-03-02 04:00:00;2026-03-03 04:00:00
2924580926;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-07-15 17:55:00;2025-07-15 19:45:00
2926666373;ASSIGNMENT;Lista 1 - Exercícios em Sala;2025-04-02 04:00:00;2025-04-20 04:00:00
2932558146;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2024-09-19 04:00:00;2024-09-19 04:00:00
2935247185;EXAM;Exercicio Avaliativo em Sala 02;2025-09-09 18:00:00;2025-09-09 20:00:00
2936945225;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2025-2;2025-08-14 13:00:00;2025-08-27 18:00:00
2939125020;EXAM;TP 2: Est. Condicional Simples e Composta;2025-04-03 04:00:00;2025-04-04 04:00:00
2939603170;ASSIGNMENT;Simulado de Prova;2024-09-25 04:00:00;2024-12-30 04:00:00
2946975135;ASSIGNMENT;Laboratório de Programação 1;2026-02-12 12:00:00;2026-02-12 16:00:00
2948477131;ASSIGNMENT;Lista Parsons 0 - Familiarização - Java;2026-04-08 04:00:00;2026-04-17 04:00:00
2964950331;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-07-01 20:00:00;2025-07-10 20:00:00
2966173239;EXAM;Segunda Chamada TP 4: Repetição por Condição;2024-11-28 22:10:00;2024-11-28 23:30:00
2971729861;ASSIGNMENT;Lab 1.2;2025-04-03 03:00:00;2025-12-01 03:00:00
2979270218;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2026-04-15 20:00:00;2026-04-20 22:00:00
2980806831;ASSIGNMENT;Lab 3;2025-04-01 04:00:00;2025-04-14 03:55:00
2984948296;EXAM;Avaliação - Recuperação 1º Bimestre;2025-05-15 03:00:00;2025-05-15 21:30:00
2991261103;ASSIGNMENT;L18 - Tipos estruturados;2024-10-31 22:00:00;2024-11-19 22:00:00
2992524319;ASSIGNMENT;Lista 1;2025-04-24 04:00:00;2025-05-31 04:00:00
2998169943;ASSIGNMENT;Lista 4 – Repetição por Condição (while);2024-10-14 23:55:00;2024-10-30 23:55:00
2998727010;EXAM;Exercicio Avaliativo em Sala 01;2025-09-03 22:10:00;2025-09-03 23:10:00
3008001671;EXAM;TP 4: Estrutura de Repetição por Condição;2026-05-18 04:00:00;2026-05-18 04:00:00
3010132249;ASSIGNMENT;Lista Parsons 1 - Estrutura Sequencial - Python;2025-09-18 03:00:00;2026-04-25 03:00:00
3010871752;ASSIGNMENT;Lista Parsons 2 - Estruturas Condicionais - Python;2025-12-22 03:00:00;2026-05-15 03:00:00
3010965527;ASSIGNMENT;Lista Parsons 4 - Strings e listas - Python;2025-12-18 04:00:00;2026-08-28 04:00:00
3011120065;ASSIGNMENT;Lab 5 - Strings  e Listas;2025-08-15 04:00:00;2025-12-13 04:00:00
3012300772;ASSIGNMENT;Lista 3 - Estrutura Condicional Encadeada;2024-09-19 04:00:00;2024-09-19 04:00:00
3016639722;ASSIGNMENT;Lista Parsons 2 - Estruturas condicionais - Java;2026-03-02 04:00:00;2026-03-03 04:00:00
3020318285;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2024-10-17 22:00:00;2024-10-31 21:00:00
3022844154;EXAM;Avaliacao 01 - Gabriel;2025-06-16 04:00:00;2025-06-16 04:00:00
3025035336;ASSIGNMENT;Prática 11 - Ponteiros 1;2024-10-29 04:00:00;2024-12-30 04:00:00
3026240610;ASSIGNMENT;Lab 02 - Vetores com lista;2025-10-07 04:15:00;2025-10-07 04:15:00
3038429952;EXAM;TP 1: Variáveis e Estrutura Sequencial -2a Chamada;2025-05-30 00:00:00;2025-05-30 01:30:00
3039737363;EXAM;TP 3: Estrutura Condicional Encadeada;2025-09-29 14:00:00;2025-09-29 16:00:00
3041167610;ASSIGNMENT;Extras 5: Listas, Strings e Vetores;2024-11-12 04:00:00;2024-11-18 14:00:00
3044451820;ASSIGNMENT;Extras 5: Listas, Strings e Vetores;2024-11-21 04:00:00;2024-11-29 03:55:00
3049799544;ASSIGNMENT;Lista 3 - Estrutura Condicional Encadeada;2024-10-08 05:00:00;2024-10-15 16:00:00
3051147087;EXAM;TP 5: Vetores e Strings;2024-11-21 12:10:00;2024-11-21 13:30:00
3051262371;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2026-05-06 04:00:00;2026-06-02 04:00:00
3056390237;EXAM;pré-avaliação I;2026-03-24 15:00:00;2026-03-26 19:10:00
3057714338;ASSIGNMENT;Lab 2 - Estrutura Condicional Composta;2025-04-20 04:00:00;2025-04-20 04:00:00
3065626218;ASSIGNMENT;Prática 08 - Simulado de 24/set;2024-10-03 23:00:00;2024-12-30 04:00:00
3071719669;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-08-28 22:00:00;2025-08-28 23:10:00
3081907198;EXAM;Lista 1 - Grupo Controle;2025-10-08 14:00:00;2025-10-08 16:10:00
3083761091;ASSIGNMENT;Extras 4 – Repetição por Condição (while);2024-10-21 04:40:00;2024-10-30 14:00:00
3085871752;ASSIGNMENT;Lista Parsons 2 - Estruturas condicionais - Python;2025-12-22 03:00:00;2026-02-19 03:00:00
3088251310;EXAM;TP Substitutivo;2025-07-17 12:05:00;2025-07-17 13:30:00
3096570144;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-04-15 12:40:00;2025-04-29 12:00:00
3096794494;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2024-08-26 04:00:00;2024-09-16 04:00:00
3106599869;ASSIGNMENT;ihc;2025-11-17 03:00:00;2025-11-19 03:00:00
3112659556;EXAM;TP 4: Estrutura de Repetição por Condição;2025-10-21 12:05:00;2025-10-21 13:30:00
3115713681;ASSIGNMENT;L01 - Python;2025-08-14 04:00:00;2026-01-15 04:00:00
3116529940;EXAM;TP 2: Est. Condicional Simples e Composta;2026-04-08 20:00:00;2026-04-08 21:55:00
3124660304;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-08-15 04:00:00;2025-12-13 04:00:00
3126845103;ASSIGNMENT;Prática da Avaliação Parcial 1;2024-10-04 16:35:00;2024-12-30 04:00:00
3130917288;ASSIGNMENT;Lista 17;2026-03-31 16:00:00;2026-04-07 16:00:00
3131004354;ASSIGNMENT;Lab 03 - Vetores com Numpy;2025-10-01 23:00:00;2025-11-05 03:55:00
3134967125;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-11-26 22:00:00;2025-12-01 22:00:00
3138746197;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2025-08-19 18:00:00;2025-10-21 18:00:00
3139927300;ASSIGNMENT;Prática 19 - Exercício de 05/nov;2024-11-19 04:00:00;2024-12-30 04:00:00
3141050117;EXAM;TP 1: Variáveis e Estrutura Sequencial;2026-03-25 04:00:00;2026-03-25 04:00:00
3152181881;ASSIGNMENT;Extras 4 – Repetição por Condição (while);2024-10-29 22:00:00;2024-10-31 21:00:00
3157692969;ASSIGNMENT;Prática 21 - Recursão 1;2024-11-21 04:00:00;2024-12-30 04:00:00
3161358303;ASSIGNMENT;Lab 02 - Vetores com lista;2024-10-23 22:00:00;2024-10-30 03:55:00
3163132249;ASSIGNMENT;Lista Parsons 1 - Estrutura sequencial - Python;2025-09-18 03:00:00;2026-02-20 03:00:00
3171143383;ASSIGNMENT;Lab 02 - Vetores com lista;2025-09-03 22:30:00;2025-11-05 03:55:00
3171843614;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-04-28 22:10:00;2025-05-07 21:55:00
3176084411;ASSIGNMENT;Lab 05 - Listas, Filas e Pilhas;2025-11-19 22:00:00;2025-12-01 16:00:00
3178722373;ASSIGNMENT;Lista 3;2026-02-10 17:00:00;2026-03-16 02:55:00
3179933194;ASSIGNMENT;L01 - Introdução ao Python;2025-11-03 22:15:00;2025-11-17 04:00:00
3182196793;ASSIGNMENT;L10 - Diversos;2025-11-21 17:20:00;2025-12-10 22:00:00
3185479952;ASSIGNMENT;Extras 6 - Repetição por Contagem (for);2024-11-27 23:55:00;2024-12-09 23:55:00
3191180974;ASSIGNMENT;Prática 04 - Laços de repetição;2024-09-19 13:00:00;2024-12-30 04:00:00
3199703877;ASSIGNMENT;Lab 1 (Introdução a C - variáveis e operadores);2025-03-19 04:00:00;2025-03-27 03:55:00
3204060266;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2026-04-22 18:00:00;2026-04-29 20:00:00
3205728087;ASSIGNMENT;Lista Parsons 2 - Estruturas condicionais - GO;2026-04-10 18:00:00;2026-04-17 20:00:00
3206222403;ASSIGNMENT;Soma;2026-03-19 03:00:00;2026-04-30 03:00:00
3209184560;ASSIGNMENT;Prática 18 - Tipos estruturados;2024-11-18 04:00:00;2024-12-30 04:00:00
3210386432;ASSIGNMENT;Extras 2:  Estr Condicional Simples e Composta;2024-09-19 19:00:00;2024-10-31 18:00:00
3211768479;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2024-12-05 12:10:00;2024-12-05 13:40:00
3213122898;ASSIGNMENT;Lista 11;2025-05-09 16:00:00;2025-05-16 16:00:00
3216870083;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2024-11-26 22:00:00;2024-12-04 03:55:00
3224302451;ASSIGNMENT;Lista em C;2025-06-06 03:00:00;2025-06-13 20:00:00
3224541700;ASSIGNMENT;L5;2025-04-15 22:00:00;2025-04-16 02:30:00
3227132249;ASSIGNMENT;Lista Parsons 1 - Estrutura Sequencial - Python;2026-04-08 22:00:00;2026-04-09 01:30:00
3227284654;ASSIGNMENT;Lista Parsons 3 - Laço While - Python;2026-04-22 22:00:00;2026-04-23 01:30:00
3227799764;ASSIGNMENT;Lista Parsons 0 - Familiarização - Python;2026-04-02 22:00:00;2026-04-03 01:30:00
3227871752;ASSIGNMENT;Lista Parsons 2 - Estruturas Condicionais - Python;2026-04-15 22:00:00;2026-04-16 01:30:00
3227965527;ASSIGNMENT;Lista Parsons 4 - Strings e listas - Python;2026-05-13 22:00:00;2026-05-14 01:30:00
3236716822;EXAM;Exercício Avaliativo em Sala 04;2025-06-03 12:00:00;2025-06-03 13:45:00
3238992858;EXAM;TP 3: Estrutura Condicional Encadeada;2025-05-07 20:10:00;2025-05-07 21:30:00
3239783419;ASSIGNMENT;Lab 0 - Primeiros passos com o Python - 2026-1;2026-03-09 22:00:00;2026-04-01 22:00:00
3239899347;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-08-28 12:05:00;2025-08-28 13:10:00
3244873510;ASSIGNMENT;Lab 0 – Primeiros passos com o Python;2026-04-23 18:00:00;2026-05-01 03:55:00
3245772656;EXAM;TP 4: Estrutura de Repetição por Condição;2024-11-07 22:10:00;2024-11-07 23:30:00
3248790252;EXAM;TP 3: Estrutura Condicional Encadeada;2024-10-29 18:00:00;2024-10-29 19:25:00
3252450456;ASSIGNMENT;Lab 9 (recursão);2024-11-04 22:00:00;2024-11-12 22:00:00
3252486309;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-12-04 20:00:00;2025-12-04 21:00:00
3252499403;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2024-10-21 04:00:00;2024-10-22 04:00:00
3258530002;EXAM;Simulado Final;2025-07-25 12:20:00;2025-07-25 14:20:00
3266560899;ASSIGNMENT;Lista 1 - Exercícios em Sala;2025-03-20 20:00:00;2025-04-04 04:00:00
3266661410;ASSIGNMENT;Lab 0 – Primeiros passos com o Python-IFAM-CPA;2025-03-19 03:00:00;2025-12-01 03:00:00
3268648771;EXAM;Avaliação Final de Disciplina;2026-03-02 03:00:00;2026-03-16 02:55:00
3269136363;ASSIGNMENT;Lista 1;2025-09-29 04:00:00;2025-11-23 11:00:00
3273628079;ASSIGNMENT;Lista do Neném Doente! (Comandos de laço);2025-05-28 18:00:00;2025-07-15 02:00:00
3280428218;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-12-04 18:00:00;2025-12-04 20:00:00
3284830936;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2025-2;2025-08-14 22:00:00;2025-08-28 22:00:00
3286289101;EXAM;TP Substitutivo;2025-12-04 12:20:00;2025-12-04 14:10:00
3286307384;EXAM;Treino de prova 2;2024-12-09 14:20:00;2024-12-09 14:40:00
3288883829;ASSIGNMENT;Lista de Exercícios I;2024-08-16 04:00:00;2024-08-31 04:00:00
3289124859;ASSIGNMENT;5 - Repetição por Contagem (comand para - for);2025-05-21 04:00:00;2025-07-30 04:00:00
3289301019;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2024-11-27 23:55:00;2024-12-09 23:55:00
3290524067;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-09-18 04:15:00;2025-12-09 22:00:00
